,Date,Open,High,Low,Close,Volume,OpenInt
8514,1995-10-31,8.4376,8.5418,8.4376,8.4376,11733929,0
8515,1995-11-01,8.4051,8.4214,8.2361,8.3086,12459054,0
8516,1995-11-02,8.3892,8.5266,8.3892,8.4702,11353107,0
8517,1995-11-03,8.4533,8.4861,8.3409,8.3732,10490855,0
8518,1995-11-06,8.3732,8.4214,8.2925,8.3892,9747102,0
8519,1995-11-07,8.4051,8.5101,8.3732,8.4702,10370129,0
8520,1995-11-08,8.5418,8.7032,8.4533,8.6547,15355836,0
8521,1995-11-09,8.6547,8.7032,8.5904,8.6709,16780006,0
8522,1995-11-10,8.6547,8.7592,8.6222,8.7592,10121958,0
8523,1995-11-13,8.7197,8.7592,8.6869,8.7592,12282435,0
8524,1995-11-14,8.7592,8.808,8.7032,8.7435,14289383,0
8525,1995-11-15,8.7032,8.8247,8.6869,8.808,15861861,0
8526,1995-11-16,8.808,9.0581,8.7907,9.0258,17251742,0
8527,1995-11-17,9.0097,9.0419,8.8404,8.9373,32235705,0
8528,1995-11-20,8.9373,8.9373,8.7749,8.8719,14931791,0
8529,1995-11-21,8.8247,9.0097,8.808,8.9927,13724485,0
8530,1995-11-22,8.9757,8.9927,8.808,8.8404,12669217,0
8531,1995-11-24,8.8719,8.8878,8.7907,8.808,5950803,0
8532,1995-11-27,8.808,8.8571,8.7032,8.7197,13867576,0
8533,1995-11-28,8.7032,8.9757,8.6709,8.9373,18239948,0
8534,1995-11-29,8.9531,9.0419,8.9205,9.0258,14127669,0
8535,1995-11-30,9.0097,9.0886,8.9531,8.9531,12985199,0
8536,1995-12-01,9.0097,9.1853,9.0097,9.1555,14814041,0
8537,1995-12-04,9.122,9.3071,9.1056,9.274,18348752,0
8538,1995-12-05,9.2594,9.3558,9.2425,9.3237,15522025,0
8539,1995-12-06,9.3558,9.525,9.3558,9.525,22258323,0
8540,1995-12-07,9.4912,9.509,9.4189,9.4595,13985324,0
8541,1995-12-08,9.4763,9.4912,9.3558,9.3862,13070161,0
8542,1995-12-11,9.4039,9.541,9.3862,9.4456,14398191,0
8543,1995-12-12,9.3716,9.604,9.3716,9.604,13848945,0
8544,1995-12-13,9.604,9.677,9.525,9.604,17510347,0
8545,1995-12-14,9.604,9.655,9.4912,9.525,15680761,0
8546,1995-12-15,9.4912,9.677,9.3862,9.655,56998802,0
8547,1995-12-18,9.604,9.759,9.525,9.691,26425753,0
8548,1995-12-19,9.639,9.708,9.4763,9.604,24922585,0
8549,1995-12-20,9.639,9.655,9.3401,9.3401,17420918,0
8550,1995-12-21,9.3716,9.4456,9.3401,9.4039,18189270,0
8551,1995-12-22,9.4456,9.587,9.4189,9.558,10800132,0
8552,1995-12-26,9.587,9.639,9.571,9.622,7758034,0
8553,1995-12-27,9.604,9.639,9.525,9.571,12550719,0
8554,1995-12-28,9.587,9.622,9.4763,9.4912,10782247,0
8555,1995-12-29,9.509,9.622,9.4763,9.604,12087179,0
8556,1996-01-02,9.525,9.821,9.509,9.805,19125301,0
8557,1996-01-03,9.839,9.927,9.775,9.821,22940225,0
8558,1996-01-04,9.839,9.911,9.509,9.708,23176470,0
8559,1996-01-05,9.677,9.725,9.541,9.725,14439182,0
8560,1996-01-08,9.775,9.821,9.655,9.79,5394849,0
8561,1996-01-09,9.805,9.805,9.571,9.691,17553574,0
8562,1996-01-10,9.541,9.571,9.3237,9.3862,20691813,0
8563,1996-01-11,9.4456,9.4595,9.3237,9.4039,15985567,0
8564,1996-01-12,9.4763,9.4912,9.3237,9.3716,16991656,0
8565,1996-01-15,9.3558,9.4456,9.3401,9.3716,9440803,0
8566,1996-01-16,9.3862,9.4763,9.274,9.4595,15296963,0
8567,1996-01-17,9.4595,9.622,9.4189,9.525,20245408,0
8568,1996-01-18,9.587,9.691,9.4763,9.677,20199200,0
8569,1996-01-19,9.677,9.958,9.677,9.911,31346621,0
8570,1996-01-22,9.911,10.025,9.775,9.871,17827824,0
8571,1996-01-23,9.805,9.821,9.691,9.742,15350617,0
8572,1996-01-24,9.775,9.888,9.725,9.839,16818759,0
8573,1996-01-25,9.839,10.039,9.79,9.974,16218086,0
8574,1996-01-26,9.974,10.071,9.927,10.071,14512216,0
8575,1996-01-29,10.056,10.088,9.942,9.992,8868453,0
8576,1996-01-30,10.008,10.105,9.942,10.071,23123555,0
8577,1996-01-31,10.071,10.241,10.025,10.241,18757896,0
8578,1996-02-01,10.192,10.289,10.16,10.274,14791685,0
8579,1996-02-02,10.274,10.378,10.209,10.289,14906452,0
8580,1996-02-05,10.259,10.441,10.224,10.425,12483648,0
8581,1996-02-06,10.441,10.571,10.395,10.554,16990165,0
8582,1996-02-07,10.54,10.612,10.458,10.458,20627724,0
8583,1996-02-08,10.473,10.628,10.353,10.612,21848436,0
8584,1996-02-09,10.587,10.675,10.524,10.587,21062200,0
8585,1996-02-12,10.571,10.659,10.571,10.628,15776153,0
8586,1996-02-13,10.612,10.675,10.571,10.645,19521025,0
8587,1996-02-14,10.612,10.675,10.473,10.507,17325526,0
8588,1996-02-15,10.473,10.571,10.395,10.411,17382166,0
8589,1996-02-16,10.411,10.458,10.336,10.336,26213355,0
8590,1996-02-20,10.241,10.378,10.192,10.274,15718029,0
8591,1996-02-21,10.289,10.395,10.274,10.395,17950790,0
8592,1996-02-22,10.473,10.691,10.458,10.628,19808694,0
8593,1996-02-23,10.628,10.74,10.441,10.645,16726351,0
8594,1996-02-26,10.571,10.628,10.458,10.473,13334722,0
8595,1996-02-27,10.441,10.458,10.121,10.378,20800619,0
8596,1996-02-28,10.458,10.554,10.146,10.16,22034001,0
8597,1996-02-29,10.088,10.241,10.056,10.071,20615052,0
8598,1996-03-01,10.16,10.259,10.039,10.259,17221938,0
8599,1996-03-04,10.241,10.491,10.224,10.395,13178219,0
8600,1996-03-05,10.353,10.458,10.336,10.441,11047555,0
8601,1996-03-06,10.473,10.507,10.353,10.395,13776655,0
8602,1996-03-07,10.378,10.425,10.289,10.395,12400925,0
8603,1996-03-08,10.259,10.289,9.821,9.974,29283780,0
8604,1996-03-11,9.927,10.224,9.854,10.209,29229368,0
8605,1996-03-12,10.105,10.174,9.942,10.008,30049147,0
8606,1996-03-13,10.039,10.056,9.927,9.958,16510226,0
8607,1996-03-14,10.008,10.146,9.992,10.025,18021588,0
8608,1996-03-15,9.927,10.16,9.927,10.105,35423132,0
8609,1996-03-18,10.146,10.411,10.105,10.395,18871913,0
8610,1996-03-19,10.441,10.524,10.274,10.289,14458557,0
8611,1996-03-20,10.305,10.395,10.209,10.305,12882357,0
8612,1996-03-21,10.336,10.378,10.259,10.321,9763494,0
8613,1996-03-22,10.395,10.473,10.378,10.458,9911053,0
8614,1996-03-25,10.507,10.587,10.473,10.54,14394468,0
8615,1996-03-26,10.507,10.612,10.473,10.54,11321062,0
8616,1996-03-27,10.507,10.612,10.491,10.524,11444029,0
8617,1996-03-28,10.491,10.54,10.336,10.441,14140337,0
8618,1996-03-29,10.458,10.458,10.274,10.395,15160582,0
8619,1996-04-01,10.473,10.612,10.411,10.587,14625491,0
8620,1996-04-02,10.612,10.709,10.587,10.612,21884210,0
8621,1996-04-03,10.571,10.709,10.554,10.709,12657293,0
8622,1996-04-04,10.709,10.758,10.659,10.724,14133628,0
8623,1996-04-08,10.507,10.645,10.507,10.628,20465254,0
8624,1996-04-09,10.628,10.628,10.411,10.458,17877011,0
8625,1996-04-10,10.395,10.441,10.056,10.224,21398305,0
8626,1996-04-11,10.224,10.224,9.888,10.088,31342149,0
8627,1996-04-12,10.088,10.274,10.088,10.259,18103564,0
8628,1996-04-15,10.336,10.458,10.305,10.441,14771562,0
8629,1996-04-16,10.441,10.441,10.289,10.378,16010165,0
8630,1996-04-17,10.378,10.473,10.305,10.441,20525621,0
8631,1996-04-18,10.441,10.612,10.353,10.571,16387261,0
8632,1996-04-19,10.571,10.675,10.507,10.554,24760119,0
8633,1996-04-22,10.612,10.675,10.554,10.612,12599910,0
8634,1996-04-23,10.54,10.612,10.507,10.587,13439057,0
8635,1996-04-24,10.628,10.628,10.473,10.54,11764485,0
8636,1996-04-25,10.473,10.524,10.336,10.411,17088537,0
8637,1996-04-26,10.411,10.491,10.378,10.395,13308641,0
8638,1996-04-29,10.353,10.491,10.336,10.353,9797777,0
8639,1996-04-30,10.321,10.336,10.224,10.305,17612450,0
8640,1996-05-01,10.289,10.425,10.259,10.395,15960974,0
8641,1996-05-02,10.305,10.395,10.274,10.336,14948184,0
8642,1996-05-03,10.336,10.425,10.259,10.274,16706224,0
8643,1996-05-06,10.321,10.353,10.056,10.174,19280313,0
8644,1996-05-07,10.146,10.174,10.008,10.056,19875020,0
8645,1996-05-08,10.008,10.16,9.839,10.146,19846701,0
8646,1996-05-09,10.16,10.289,10.146,10.274,15214236,0
8647,1996-05-10,10.378,10.425,10.289,10.378,12759391,0
8648,1996-05-13,10.336,10.473,10.321,10.473,16036246,0
8649,1996-05-14,10.441,10.571,10.425,10.524,15550346,0
8650,1996-05-15,10.507,10.587,10.473,10.507,10444651,0
8651,1996-05-16,10.458,10.691,10.458,10.659,18457559,0
8652,1996-05-17,10.771,10.942,10.74,10.844,27193355,0
8653,1996-05-20,10.909,11.271,10.893,11.256,26777505,0
8654,1996-05-21,11.271,11.288,11.079,11.109,23977613,0
8655,1996-05-22,11.079,11.327,11.039,11.327,23840485,0
8656,1996-05-23,11.327,11.425,11.143,11.288,27516045,0
8657,1996-05-24,11.256,11.375,11.256,11.344,13536683,0
8658,1996-05-28,11.344,11.375,11.005,11.039,18614059,0
8659,1996-05-29,11.079,11.135,10.942,10.974,13954030,0
8660,1996-05-30,10.974,11.193,10.926,11.109,16093635,0
8661,1996-05-31,11.079,11.092,10.909,11.039,16323167,0
8662,1996-06-03,11.005,11.055,10.926,11.055,11546868,0
8663,1996-06-04,11.109,11.222,11.092,11.193,14902725,0
8664,1996-06-05,11.176,11.288,11.126,11.256,12564881,0
8665,1996-06-06,11.472,11.578,11.392,11.505,30910655,0
8666,1996-06-07,11.375,11.488,11.327,11.458,24847314,0
8667,1996-06-10,11.488,11.488,11.425,11.472,9542156,0
8668,1996-06-11,11.505,11.562,11.256,11.288,16227776,0
8669,1996-06-12,11.36,11.442,11.344,11.375,15121084,0
8670,1996-06-13,11.408,11.488,11.327,11.442,17397816,0
8671,1996-06-14,11.425,11.488,11.344,11.442,18700506,0
8672,1996-06-17,11.521,11.562,11.442,11.505,13601522,0
8673,1996-06-18,11.458,11.547,11.408,11.425,16830680,0
8674,1996-06-19,11.425,11.458,11.392,11.425,11682506,0
8675,1996-06-20,11.458,11.488,11.288,11.425,20694794,0
8676,1996-06-21,11.472,11.608,11.442,11.608,42722834,0
8677,1996-06-24,11.608,11.738,11.591,11.659,17981346,0
8678,1996-06-25,11.659,11.755,11.642,11.706,20056863,0
8679,1996-06-26,11.677,11.721,11.578,11.591,15663623,0
8680,1996-06-27,11.591,11.677,11.547,11.677,21404267,0
8681,1996-06-28,11.721,11.738,11.442,11.578,20752924,0
8682,1996-07-01,11.591,11.677,11.521,11.642,14404156,0
8683,1996-07-02,11.677,11.721,11.642,11.677,13792304,0
8684,1996-07-03,11.642,11.677,11.458,11.642,13928685,0
8685,1996-07-05,11.472,11.488,11.392,11.425,10099600,0
8686,1996-07-08,11.392,11.442,11.176,11.193,15257461,0
8687,1996-07-09,11.222,11.375,11.126,11.288,17494699,0
8688,1996-07-10,11.311,11.425,11.126,11.392,14354221,0
8689,1996-07-11,11.392,11.392,10.974,11.193,18089405,0
8690,1996-07-12,11.193,11.311,10.974,11.207,14968305,0
8691,1996-07-15,11.143,11.207,10.861,10.861,15358818,0
8692,1996-07-16,10.758,10.974,10.411,10.788,36505232,0
8693,1996-07-17,11.109,11.193,10.909,11.039,26120941,0
8694,1996-07-18,11.109,11.207,10.988,11.193,16272491,0
8695,1996-07-19,11.176,11.193,10.893,10.958,20679144,0
8696,1996-07-22,10.893,10.893,10.74,10.788,15112139,0
8697,1996-07-23,10.805,10.876,10.554,10.587,19903339,0
8698,1996-07-24,10.411,10.771,10.395,10.659,26683605,0
8699,1996-07-25,10.758,10.844,10.724,10.758,17919488,0
8700,1996-07-26,10.82,10.909,10.805,10.861,11737659,0
8701,1996-07-29,10.82,10.844,10.659,10.675,8749957,0
8702,1996-07-30,10.758,10.771,10.612,10.691,11467876,0
8703,1996-07-31,10.645,11.005,10.612,10.974,15477311,0
8704,1996-08-01,10.958,11.239,10.958,11.126,18418804,0
8705,1996-08-02,11.193,11.521,11.176,11.488,20934018,0
8706,1996-08-05,11.442,11.578,11.442,11.458,9328272,0
8707,1996-08-06,11.442,11.562,11.375,11.547,12848818,0
8708,1996-08-07,11.578,11.608,11.344,11.442,14880367,0
8709,1996-08-08,11.392,11.458,11.327,11.327,10484149,0
8710,1996-08-09,11.36,11.458,11.159,11.176,9926704,0
8711,1996-08-12,11.176,11.408,11.159,11.344,14884837,0
8712,1996-08-13,11.311,11.392,11.271,11.344,12762375,0
8713,1996-08-14,11.375,11.425,11.256,11.392,8901241,0
8714,1996-08-15,11.36,11.375,11.311,11.311,6739279,0
8715,1996-08-16,11.344,11.36,11.288,11.327,14261810,0
8716,1996-08-19,11.36,11.408,11.327,11.344,7474091,0
8717,1996-08-20,11.344,11.392,11.311,11.344,10256850,0
8718,1996-08-21,11.311,11.327,11.193,11.207,12469491,0
8719,1996-08-22,11.207,11.327,11.207,11.288,19290744,0
8720,1996-08-23,11.256,11.488,11.256,11.442,14402659,0
8721,1996-08-26,11.458,11.488,11.375,11.425,10876893,0
8722,1996-08-27,11.458,11.562,11.408,11.547,12638661,0
8723,1996-08-28,11.547,11.578,11.505,11.521,11026693,0
8724,1996-08-29,11.488,11.488,11.239,11.311,14796899,0
8725,1996-08-30,11.271,11.271,11.092,11.092,13452471,0
8726,1996-09-03,10.974,11.239,10.909,11.222,17681755,0
8727,1996-09-04,11.176,11.288,11.159,11.239,13478558,0
8728,1996-09-05,11.207,11.256,11.092,11.109,12844352,0
8729,1996-09-06,11.126,11.36,11.126,11.311,13379440,0
8730,1996-09-09,11.327,11.442,11.288,11.425,14369131,0
8731,1996-09-10,11.458,11.521,11.392,11.472,16503514,0
8732,1996-09-11,11.425,11.505,11.375,11.472,14117233,0
8733,1996-09-12,11.578,11.706,11.562,11.608,20348996,0
8734,1996-09-13,11.706,11.876,11.706,11.795,19054502,0
8735,1996-09-16,11.738,11.987,11.721,11.795,15979611,0
8736,1996-09-17,11.738,11.762,11.608,11.608,15817888,0
8737,1996-09-18,11.642,11.689,11.547,11.642,13079102,0
8738,1996-09-19,11.591,11.738,11.562,11.721,12987437,0
8739,1996-09-20,11.738,11.907,11.721,11.89,31449466,0
8740,1996-09-23,11.859,11.876,11.721,11.811,11363543,0
8741,1996-09-24,11.843,12.076,11.779,11.987,19763233,0
8742,1996-09-25,12.061,12.23,11.972,12.204,21896130,0
8743,1996-09-26,12.158,12.246,12.046,12.061,16633936,0
8744,1996-09-27,12.204,12.277,12.174,12.204,20506245,0
8745,1996-09-30,12.174,12.262,12.076,12.142,13436080,0
8746,1996-10-01,12.142,12.204,12.076,12.092,11917260,0
8747,1996-10-02,12.125,12.309,12.125,12.262,13541902,0
8748,1996-10-03,12.246,12.36,12.204,12.262,11824852,0
8749,1996-10-04,12.326,12.51,12.326,12.478,13508363,0
8750,1996-10-07,12.439,12.575,12.439,12.56,11753306,0
8751,1996-10-08,12.527,12.575,12.463,12.463,10955144,0
8752,1996-10-09,12.495,12.495,12.294,12.389,12006693,0
8753,1996-10-10,12.309,12.343,12.262,12.277,10350008,0
8754,1996-10-11,12.326,12.609,12.326,12.592,11173503,0
8755,1996-10-14,12.592,12.761,12.575,12.672,12014143,0
8756,1996-10-15,12.793,12.81,12.609,12.713,16563883,0
8757,1996-10-16,12.728,12.728,12.545,12.672,12109535,0
8758,1996-10-17,12.713,12.826,12.672,12.696,15135240,0
8759,1996-10-18,12.696,12.713,12.622,12.696,17777893,0
8760,1996-10-21,12.696,12.826,12.657,12.777,11532713,0
8761,1996-10-22,12.793,12.81,12.728,12.761,10026567,0
8762,1996-10-23,12.713,12.962,12.672,12.873,18280191,0
8763,1996-10-24,12.873,13.01,12.826,12.826,13967436,0
8764,1996-10-25,12.777,12.904,12.777,12.793,9994522,0
8765,1996-10-28,12.873,12.962,12.657,12.672,13486009,0
8766,1996-10-29,12.745,12.857,12.64,12.81,17973146,0
8767,1996-10-30,12.873,12.873,12.81,12.81,10706976,0
8768,1996-10-31,12.793,12.946,12.696,12.904,15217222,0
8769,1996-11-01,12.946,12.979,12.842,12.888,10799387,0
8770,1996-11-04,12.904,13.074,12.888,12.993,12775043,0
8771,1996-11-05,13.026,13.261,13.026,13.18,20662750,0
8772,1996-11-06,13.18,13.559,13.163,13.559,20693302,0
8773,1996-11-07,13.478,13.76,13.461,13.71,21817883,0
8774,1996-11-08,13.647,13.694,13.34,13.63,15082331,0
8775,1996-11-11,13.606,13.63,13.526,13.606,10566869,0
8776,1996-11-12,13.678,13.678,13.509,13.59,14315470,0
8777,1996-11-13,13.559,13.823,13.559,13.823,14254358,0
8778,1996-11-14,13.776,14.009,13.743,14.009,18748948,0
8779,1996-11-15,14.075,14.162,13.896,13.913,27920718,0
8780,1996-11-18,13.929,13.929,13.727,13.791,15481781,0
8781,1996-11-19,13.823,13.913,13.647,13.743,16439424,0
8782,1996-11-20,13.727,13.84,13.63,13.71,18020842,0
8783,1996-11-21,13.71,13.71,13.478,13.559,17830059,0
8784,1996-11-22,13.574,13.647,13.478,13.478,15498180,0
8785,1996-11-25,13.461,13.84,13.461,13.84,22703982,0
8786,1996-11-26,13.84,13.929,13.606,13.606,21061454,0
8787,1996-11-27,13.647,13.694,13.526,13.678,15962468,0
8788,1996-11-29,13.694,13.913,13.694,13.879,7221451,0
8789,1996-12-02,13.791,13.863,13.63,13.776,14134374,0
8790,1996-12-03,13.678,13.84,13.228,13.244,22131630,0
8791,1996-12-04,13.261,13.34,13.043,13.196,44977210,0
8792,1996-12-05,13.18,13.34,12.993,13.026,25842223,0
8793,1996-12-06,12.745,13.228,12.672,13.059,33883447,0
8794,1996-12-09,13.18,13.261,13.091,13.14,17404523,0
8795,1996-12-10,13.196,13.261,13.059,13.091,21649454,0
8796,1996-12-11,12.888,12.979,12.761,12.946,34509456,0
8797,1996-12-12,13.074,13.275,12.904,12.904,30081188,0
8798,1996-12-13,12.873,13.123,12.777,12.904,27858860,0
8799,1996-12-16,12.979,13.043,12.64,12.696,21659145,0
8800,1996-12-17,12.672,13.14,12.657,13.026,34228497,0
8801,1996-12-18,13.107,13.31,13.091,13.244,21100954,0
8802,1996-12-19,13.478,13.71,13.445,13.71,31442013,0
8803,1996-12-20,13.975,13.991,13.63,13.647,50236426,0
8804,1996-12-23,13.662,13.71,13.461,13.478,15616675,0
8805,1996-12-24,13.492,13.606,13.357,13.606,6705745,0
8806,1996-12-26,13.606,13.791,13.606,13.776,10541537,0
8807,1996-12-27,13.863,13.896,13.606,13.678,11159342,0
8808,1996-12-30,13.71,13.76,13.542,13.559,11498432,0
8809,1996-12-31,13.559,13.559,13.196,13.196,21266399,0
8810,1997-01-02,13.18,13.211,12.793,13.026,33928903,0
8811,1997-01-03,13.059,13.34,13.059,13.228,22324649,0
8812,1997-01-06,13.324,13.414,13.196,13.211,23005060,0
8813,1997-01-07,13.14,13.492,13.091,13.478,18322667,0
8814,1997-01-08,13.59,13.59,13.292,13.292,17669087,0
8815,1997-01-09,13.31,13.59,13.31,13.492,21215722,0
8816,1997-01-10,13.292,13.59,13.292,13.526,23110141,0
8817,1997-01-13,13.542,13.791,13.542,13.776,20702988,0
8818,1997-01-14,13.896,14.009,13.823,13.962,25582873,0
8819,1997-01-15,13.863,13.913,13.678,13.727,20078473,0
8820,1997-01-16,13.791,13.808,13.461,13.542,22858245,0
8821,1997-01-17,13.574,13.879,13.574,13.823,24461275,0
8822,1997-01-20,13.879,14.112,13.863,14.009,18619279,0
8823,1997-01-21,13.84,14.209,13.823,14.075,27943079,0
8824,1997-01-22,14.075,14.346,14.059,14.331,21428117,0
8825,1997-01-23,14.346,14.396,13.896,13.896,21033881,0
8826,1997-01-24,13.962,13.975,13.526,13.59,31790792,0
8827,1997-01-27,13.59,13.606,13.31,13.396,30862214,0
8828,1997-01-28,13.879,13.896,13.357,13.431,28379786,0
8829,1997-01-29,13.59,13.823,13.542,13.823,19967430,0
8830,1997-01-30,13.913,14.112,13.84,14.095,21418431,0
8831,1997-01-31,14.193,14.259,13.743,13.808,25977853,0
8832,1997-02-03,13.863,14.075,13.76,14.042,20323661,0
8833,1997-02-04,14.009,14.026,13.776,13.863,18465011,0
8834,1997-02-05,13.991,14.042,13.606,13.743,26129887,0
8835,1997-02-06,13.743,13.896,13.662,13.879,18971037,0
8836,1997-02-07,13.991,14.059,13.743,14.009,16344781,0
8837,1997-02-10,14.042,14.112,13.863,13.863,16259825,0
8838,1997-02-11,13.962,14.009,13.76,13.962,16951412,0
8839,1997-02-12,13.913,14.162,13.913,14.129,20971280,0
8840,1997-02-13,14.179,14.396,14.146,14.305,20953393,0
8841,1997-02-14,14.331,14.346,14.179,14.193,18972523,0
8842,1997-02-18,14.225,14.346,14.129,14.346,17689953,0
8843,1997-02-19,14.292,14.46,14.275,14.346,19539655,0
8844,1997-02-20,14.275,14.331,13.991,14.112,20026304,0
8845,1997-02-21,14.146,14.193,14.026,14.026,20207398,0
8846,1997-02-24,13.945,14.259,13.945,14.225,13520291,0
8847,1997-02-25,14.275,14.292,14.026,14.146,15799259,0
8848,1997-02-26,14.225,14.243,13.929,14.179,22189759,0
8849,1997-02-27,14.146,14.225,14.009,14.026,15160582,0
8850,1997-02-28,13.962,14.05,13.71,13.727,21721742,0
8851,1997-03-03,13.606,13.879,13.606,13.791,17565498,0
8852,1997-03-04,13.678,13.791,13.509,13.526,17505130,0
8853,1997-03-05,13.526,13.823,13.526,13.823,19999475,0
8854,1997-03-06,13.863,13.991,13.823,13.962,23511083,0
8855,1997-03-07,13.991,14.129,13.962,14.059,14703744,0
8856,1997-03-10,14.059,14.193,13.975,14.129,17084068,0
8857,1997-03-11,14.146,14.305,14.009,14.026,14752183,0
8858,1997-03-12,14.009,14.112,13.896,13.975,14792431,0
8859,1997-03-13,13.879,13.929,13.808,13.823,18251870,0
8860,1997-03-14,13.863,13.896,13.71,13.743,18277206,0
8861,1997-03-17,13.678,13.929,13.63,13.929,19207279,0
8862,1997-03-18,13.863,13.929,13.606,13.743,15698648,0
8863,1997-03-19,13.71,13.896,13.606,13.808,16224052,0
8864,1997-03-20,13.776,13.808,13.647,13.694,14491347,0
8865,1997-03-21,13.823,13.823,13.63,13.71,24211617,0
8866,1997-03-24,13.71,14.129,13.71,14.129,18947187,0
8867,1997-03-25,14.112,14.259,13.991,14.009,20489107,0
8868,1997-03-26,14.009,14.129,13.823,13.863,14688093,0
8869,1997-03-27,13.896,13.896,13.261,13.509,25945066,0
8870,1997-03-31,13.396,13.396,13.107,13.244,40528824,0
8871,1997-04-01,13.18,13.34,13.043,13.163,32045665,0
8872,1997-04-02,13.107,13.244,13.043,13.043,25431588,0
8873,1997-04-03,12.993,13.275,12.962,13.123,27232855,0
8874,1997-04-04,13.043,13.492,13.026,13.461,27408730,0
8875,1997-04-07,13.59,13.606,13.396,13.414,16340309,0
8876,1997-04-08,13.34,13.574,13.292,13.509,14524140,0
8877,1997-04-09,13.559,13.694,13.509,13.59,16494575,0
8878,1997-04-10,13.606,13.63,13.492,13.542,14454832,0
8879,1997-04-11,13.445,13.492,13.01,13.059,21633807,0
8880,1997-04-14,13.059,13.372,12.962,13.34,16482649,0
8881,1997-04-15,13.542,13.727,13.461,13.727,23019218,0
8882,1997-04-16,13.678,14.095,13.63,14.059,22669697,0
8883,1997-04-17,14.009,14.129,13.823,13.863,21089027,0
8884,1997-04-18,13.84,14.059,13.84,13.975,21078596,0
8885,1997-04-21,14.026,14.042,13.823,13.929,15238831,0
8886,1997-04-22,13.929,14.475,13.913,14.475,29705585,0
8887,1997-04-23,14.275,14.379,14.162,14.292,22337320,0
8888,1997-04-24,14.346,14.396,14.129,14.225,17550592,0
8889,1997-04-25,14.146,14.305,14.042,14.209,11591589,0
8890,1997-04-28,14.209,14.41,14.162,14.305,14653067,0
8891,1997-04-29,14.475,14.774,14.428,14.757,22118218,0
8892,1997-04-30,14.662,14.973,14.645,14.814,24950161,0
8893,1997-05-01,14.757,14.862,14.565,14.645,14527867,0
8894,1997-05-02,14.693,15.144,14.679,15.093,19921973,0
8895,1997-05-05,15.162,15.594,15.093,15.548,24180316,0
8896,1997-05-06,15.514,15.662,15.481,15.578,26593432,0
8897,1997-05-07,15.578,15.749,15.426,15.443,22414080,0
8898,1997-05-08,15.426,15.628,15.362,15.497,26856503,0
8899,1997-05-09,15.548,15.563,15.346,15.548,25254219,0
8900,1997-05-12,15.578,16.279,15.514,15.982,28375318,0
8901,1997-05-13,16.045,16.416,16.013,16.216,27277196,0
8902,1997-05-14,16.578,16.651,16.183,16.246,27250741,0
8903,1997-05-15,16.246,16.545,16.216,16.545,17089656,0
8904,1997-05-16,16.448,16.578,16.078,16.143,31662982,0
8905,1997-05-19,16.112,16.311,16.045,16.279,13991286,0
8906,1997-05-20,16.183,16.713,16.013,16.681,23195101,0
8907,1997-05-21,16.778,16.884,16.374,16.48,21854401,0
8908,1997-05-22,16.512,16.608,16.183,16.279,19472957,0
8909,1997-05-23,16.216,16.545,16.045,16.374,20230503,0
8910,1997-05-27,16.246,16.374,16.143,16.246,22662621,0
8911,1997-05-28,16.246,16.344,16.143,16.279,14778272,0
8912,1997-05-29,16.279,16.416,16.143,16.311,9018246,0
8913,1997-05-30,16.112,16.512,16.045,16.112,18185170,0
8914,1997-06-02,16.279,16.448,16.143,16.183,12568605,0
8915,1997-06-03,16.143,16.48,16.112,16.183,14295722,0
8916,1997-06-04,16.143,16.344,15.982,16.246,17644493,0
8917,1997-06-05,16.279,16.374,16.078,16.078,12639407,0
8918,1997-06-06,16.143,16.608,16.143,16.608,14803605,0
8919,1997-06-09,16.778,16.884,16.681,16.778,13407759,0
8920,1997-06-10,16.915,17.116,16.778,16.884,14575564,0
8921,1997-06-11,17.013,17.116,16.747,16.98,13164806,0
8922,1997-06-12,17.181,17.542,17.044,17.384,17575556,0
8923,1997-06-13,17.349,17.778,17.349,17.65,19833286,0
8924,1997-06-16,17.65,17.746,17.511,17.746,11447012,0
8925,1997-06-17,17.65,17.883,17.511,17.746,14048672,0
8926,1997-06-18,17.712,17.778,17.583,17.678,13027678,0
8927,1997-06-19,17.815,18.011,17.712,17.912,11957505,0
8928,1997-06-20,17.945,18.211,17.912,18.05,28770299,0
8929,1997-06-23,18.011,18.115,17.445,17.479,14696290,0
8930,1997-06-24,17.778,17.851,17.429,17.695,22082069,0
8931,1997-06-25,17.746,17.898,17.414,17.445,15896513,0
8932,1997-06-26,17.414,17.6,17.077,17.384,14239082,0
8933,1997-06-27,17.511,17.79,17.429,17.429,16020969,0
8934,1997-06-30,17.583,17.65,17.294,17.349,15567486,0
8935,1997-07-01,17.6,17.746,17.479,17.746,15627852,0
8936,1997-07-02,17.712,18.026,17.678,18.026,15755291,0
8937,1997-07-03,18.411,18.517,18.315,18.517,11529731,0
8938,1997-07-07,18.646,18.91,18.581,18.646,21647965,0
8939,1997-07-08,18.663,18.815,18.35,18.55,17705228,0
8940,1997-07-09,18.613,18.663,18.082,18.261,22917122,0
8941,1997-07-10,18.395,18.663,18.38,18.55,20174236,0
8942,1997-07-11,18.678,18.895,18.646,18.848,15093136,0
8943,1997-07-14,18.946,19.114,18.815,18.946,13475575,0
8944,1997-07-15,19.032,19.266,18.752,19.266,15637168,0
8945,1997-07-16,19.282,19.919,19.266,19.75,19071269,0
